"video_id","min_timecode","max_timecode","text.user","text.auto"
"3Q0DnSXlsR4","00:00:00","00:00:04","- The Xbox Series S is looking very, very real.","the xbox series s is looking very very real"
"3Q0DnSXlsR4","00:00:04","00:00:07","So it's late, and we've just seen a absolute avalanche","so it's late and we've just seen a absolute seen a absolute"
"3Q0DnSXlsR4","00:00:08","00:00:09","of leaks all over Twitter","avalanche of leaks all over"
"3Q0DnSXlsR4","00:00:10","00:00:13","about the brand new lower-end version of the Xbox Series X","twitter about the brand new lower end version of the xbox series x"
"3Q0DnSXlsR4","00:00:14","00:00:16","actually named the Xbox Series S.","aptly named the xbox series s"
"3Q0DnSXlsR4","00:00:17","00:00:19","Right now it looks like we are on November 10th,","right now it looks like we are on november 10th"
"3Q0DnSXlsR4","00:00:20","00:00:21","going to be looking at two brand new","going to be looking at two brand new next generation"
"3Q0DnSXlsR4","00:00:21","00:00:23","next-generation, Xbox consoles.","xbox consoles"
"3Q0DnSXlsR4","00:00:23","00:00:24","First of all, the one that we already know,","first of all the one that we already"
"3Q0DnSXlsR4","00:00:25","00:00:29","the Xbox Series X looks to launch at the $500 price point,","know the xbox series x looks to launch at the 500 price point at"
"3Q0DnSXlsR4","00:00:30","00:00:31","at least assuming that all of these leaks,","least assuming that all of these leaks which"
"3Q0DnSXlsR4","00:00:32","00:00:33","which have just absolutely taken over tonight are true.","have just absolutely taken over tonight"
"3Q0DnSXlsR4","00:00:34","00:00:36","Now that's an aggressive price point,","are true now that's an aggressive"
"3Q0DnSXlsR4","00:00:36","00:00:37","but we'll talk a little bit about that later,","price point but we'll talk a little"
"3Q0DnSXlsR4","00:00:38","00:00:41","because what's really exciting is the Xbox Series S at $299.","bit about that later because what's really exciting that later because what's really exciting is the xbox series s at"
"3Q0DnSXlsR4","00:00:42","00:00:44","","299."
"3Q0DnSXlsR4","00:00:45","00:00:48","Yeah, so this next generation is looking at, look at spicy.","yeah so this next generation is looking uh it's looking spicy"
"3Q0DnSXlsR4","00:00:49","00:00:51","So not only are their photos of this Xbox Series,","so not only are there photos of this xbox series"
"3Q0DnSXlsR4","00:00:52","00:00:52","that's floating around,","that's floating around but there's"
"3Q0DnSXlsR4","00:00:53","00:00:54","but there's even a snippet of why I can only assume","even a snippet of what i can only assume"
"3Q0DnSXlsR4","00:00:55","00:00:57","as the Microsoft launch video for the Series S,","is the microsoft launch video for the series x i'll play"
"3Q0DnSXlsR4","00:00:57","00:00:58","I'll play it for you now.","it for you now see it"
"3Q0DnSXlsR4","00:00:58","00:01:00","- [Narrator] See it in its actual form for the first time","in its actual form for the first time"
"3Q0DnSXlsR4","00:01:01","00:01:01","and how small it is.","and how small it is"
"3Q0DnSXlsR4","00:01:02","00:01:02","It is.","it is"
"3Q0DnSXlsR4","00:01:03","00:01:04","- So what this clip really shows is the size","so what this clip really shows is"
"3Q0DnSXlsR4","00:01:05","00:01:06","of that Series S.","the size of that series s so it is much"
"3Q0DnSXlsR4","00:01:06","00:01:09","So it is much more akin to something like the Xbox One S","more akin to something like the xbox one s compared to the"
"3Q0DnSXlsR4","00:01:09","00:01:10","compared to the Series X,","series x"
"3Q0DnSXlsR4","00:01:11","00:01:12","which while when you look at it, besides something","which while when you look at it besides something like a"
"3Q0DnSXlsR4","00:01:12","00:01:14","like a PlayStation five is actually","playstation 5 is actually relatively"
"3Q0DnSXlsR4","00:01:14","00:01:15","relatively reasonably sized,","reasonably sized"
"3Q0DnSXlsR4","00:01:16","00:01:17","but it's a little bit of a thick boy.","but it's a little bit of a thick boy"
"3Q0DnSXlsR4","00:01:18","00:01:19","However, with the Series S, I'm assuming that they're going","however with the series s i'm assuming that"
"3Q0DnSXlsR4","00:01:20","00:01:21","to go with a much more traditional cooling,","they're going to go with much more traditional"
"3Q0DnSXlsR4","00:01:22","00:01:24","and therefore they're going to go for a console,","cooling and therefore they're going to go for a console"
"3Q0DnSXlsR4","00:01:24","00:01:26","which looks a lot more like what we're used to seeing.","which looks a lot more like what we're used to seeing"
"3Q0DnSXlsR4","00:01:27","00:01:29","And it's kind of hard to see from this specific video,","now it's kind of hard to see from this specific video the exact"
"3Q0DnSXlsR4","00:01:29","00:01:30","the exact dimensions,","dimensions"
"3Q0DnSXlsR4","00:01:30","00:01:32","but inside you're going to be getting","but inside you're going to be getting a lot"
"3Q0DnSXlsR4","00:01:32","00:01:33","a lot of that next-generation capabilities.","of that next generation"
