"video_id","min_timecode","max_timecode","text.user","text.auto"
"VjiH3mpxyrQ","00:00:00","00:00:02","This video was made possible by Skillshare.","this video was made possible by skillshare"
"VjiH3mpxyrQ","00:00:03","00:00:07","Learn new skills that you can use at home, work, or school with a free trial of Skillshare","learn new skills that you can use at home work or school with a free trial of skillshare premium"
"VjiH3mpxyrQ","00:00:07","00:00:09","Premium at the link in the description.","at the link in the description"
"VjiH3mpxyrQ","00:00:10","00:00:15","Normal times in business are like a road.","normal times in business are like a road for the most part competitors are all"
"VjiH3mpxyrQ","00:00:15","00:00:19","Competitors are all heading in the same direction and, while some might turn away and try a","heading in the same direction and while some might turn away and try a different"
"VjiH3mpxyrQ","00:00:19","00:00:25","different path, for the most part, the only way to get ahead is through brute force—to","path for the most part the only way to get ahead is through brute force to slowly catch"
"VjiH3mpxyrQ","00:00:25","00:00:28","slowly catch up and take the lead.","up and take the lead force to slowly catch up and take the lead that"
"VjiH3mpxyrQ","00:00:28","00:00:30","That is difficult.","is difficult abnormal"
"VjiH3mpxyrQ","00:00:30","00:00:35","Abnormal times in business, though, when an industry is in crisis, are like a fork in","times in business though when an industry is in crisis are like a fork in the road"
"VjiH3mpxyrQ","00:00:36","00:00:36","the road.","the competitors"
"VjiH3mpxyrQ","00:00:36","00:00:40","The competitors all reach it together and are forced to pick a path.","all reach it together and are forced to pick a path"
"VjiH3mpxyrQ","00:00:41","00:00:42","This levels the playing field.","this levels the playing field"
"VjiH3mpxyrQ","00:00:43","00:00:46","While the big players have the resources to evaluate the different paths, and might have","well the big players have the resources to evaluate the different paths and might"
"VjiH3mpxyrQ","00:00:47","00:00:51","experience from times when this has happened before, all companies big and small must pick","have experience from times when this has happened before all companies big and small"
"VjiH3mpxyrQ","00:00:52","00:00:57","a path, and at the end of the day, only one is going to work best.","must pick a path and at the end of the day only one is going to work best crisis"
"VjiH3mpxyrQ","00:00:58","00:01:00","Crisis can be an equalizer.","can be an equalizer it stress"
"VjiH3mpxyrQ","00:01:00","00:01:05","It stress-tests the big incumbent firms to see if they’re still the strongest, or riding","tests the big incumbent firms to see if they're still the strongest or riding on inertia"
"VjiH3mpxyrQ","00:01:05","00:01:09","on inertia, and gives smaller players the opportunity to make bold choices that could","and gives smaller players the opportunity to make bold choices that"
"VjiH3mpxyrQ","00:01:10","00:01:11","put them ahead.","could put them ahead"
"VjiH3mpxyrQ","00:01:12","00:01:15","This is what’s happening in the airline industry right now.","this is what's happening in the airline industry right now it's"
"VjiH3mpxyrQ","00:01:15","00:01:20","It’s one of the clusters of companies that, as a result of the Coronavirus pandemic, had","one of the clusters of companies that as a result of the coronavirus pandemic had to"
"VjiH3mpxyrQ","00:01:20","00:01:25","to almost entirely shut down, and is now in the process of turning back on and reinventing","almost entirely shut down and is now in the process of turning back on and reinventing itself"
"VjiH3mpxyrQ","00:01:26","00:01:31","itself to capture a new set of consumers with new needs and wants.","to capture a new set of consumers with new needs and wants industry turmoil"
"VjiH3mpxyrQ","00:01:31","00:01:35","Industry turmoil is happening, and that means that there’s a case to be made that we’re","with new needs and wants industry turmoil is happening and that means that there's a case to be made that we're at"
"VjiH3mpxyrQ","00:01:35","00:01:40","at that fork in the road—that all airlines are having to pick a path, and that this could","that fork in the road that all airlines are having to pick a path and that this could lead to a shuffling"
"VjiH3mpxyrQ","00:01:40","00:01:43","lead to a shuffling of the rank and order of the industry.","of the rank and order of the industry there's"
"VjiH3mpxyrQ","00:01:43","00:01:48","There’s a case to be made that right now, for the first time in a long time, there’s","a case to be made that right now for the first time in a long time there's real"
"VjiH3mpxyrQ","00:01:49","00:01:55","real opportunity for something new—there’s opportunity for airline entrepreneurship.","opportunity for something new there's opportunity for airline entrepreneurship"
"VjiH3mpxyrQ","00:01:56","00:02:01","If you were tasked with starting an accounting business, or a coffee shop, or a landscaping","if you were tasked with starting an accounting business or a coffee shop or a landscaping business"
"VjiH3mpxyrQ","00:02:01","00:02:05","business, you’d probably know roughly what you needed to do to start—you’d need to","you'd probably know roughly what you needed to do to start you"
"VjiH3mpxyrQ","00:02:06","00:02:11","get a license, or a retail space, or some lawnmowers—and, with enough initiative and","need to get a license or a retail space or some lawn mowers and with enough initiative and"
"VjiH3mpxyrQ","00:02:12","00:02:15","a little bit of luck, you’d probably even have a real shot at successfully starting","a little bit of luck you'd probably even have a real shot at successfully starting"
"VjiH3mpxyrQ","00:02:16","00:02:17","any one of these.","any one of these meanwhile one of these meanwhile"
"VjiH3mpxyrQ","00:02:18","00:02:22","Meanwhile, if you were tasked with starting an airline, you and I both know that, no matter","if you were tasked with starting an airline you and i both know that no matter"
"VjiH3mpxyrQ","00:02:22","00:02:28","your luck or initiative, you’d have almost no shot of ever taking off.","your luck or initiative you'd have almost no shot of ever taking off you'd have almost no shot of ever taking off due to its"
"VjiH3mpxyrQ","00:02:29","00:02:33","Due to its complexity and capital intensity, successful airline entrepreneurship is one","complexity and capital intensity successful airline entrepreneurship is one of the"
"VjiH3mpxyrQ","00:02:33","00:02:38","of the most difficult endeavors in business, but it is something that, occasionally, real","most difficult endeavors in business but it is something that occasionally"
"VjiH3mpxyrQ","00:02:39","00:02:41","people actually do.","real people actually do"
"VjiH3mpxyrQ","00:02:42","00:02:46","So what does it take—what is step one of forming a new airline?","so what does it take what is step one of forming a new airline what is step one of forming a new airline"
"VjiH3mpxyrQ","00:02:46","00:02:50","Well, first, an airline needs a business model.","well first an airline needs a business model well first an airline needs a business model now"
"VjiH3mpxyrQ","00:02:50","00:02:55","Now, everything for start-up airlines nowadays builds off of what makes them unique, and","everything for startup airlines nowadays now everything for startup airlines nowadays builds off of what makes them unique and new airlines"
"VjiH3mpxyrQ","00:02:55","00:02:57","new airlines have to be unique.","have to be unique"
"VjiH3mpxyrQ","00:02:58","00:03:02","You see, fundamentally, for a new company to succeed, they need to do something better","you see fundamentally for a new company to succeed they need to do something better"
"VjiH3mpxyrQ","00:03:03","00:03:07","than their competitors—they need to be cheaper, faster, more convenient, or just do something","than their competitors they need to be cheaper faster more convenient or just do"
"VjiH3mpxyrQ","00:03:08","00:03:08","that others do not.","something that others do not"
"VjiH3mpxyrQ","00:03:09","00:03:13","If they don’t, then why would customers chose to switch to them?","if they don't then why would customers choose to switch to them the competitive"
"VjiH3mpxyrQ","00:03:13","00:03:18","The competitive advantage of major airlines is that they are major—it’s that you can","advantage of major airlines the competitive advantage of major airlines is that they are major is that you can"
"VjiH3mpxyrQ","00:03:18","00:03:22","get on one of their planes on one side of the world and, after a few connections, get","get on one of their planes on one side of the world and after a few connections"
"VjiH3mpxyrQ","00:03:23","00:03:24","off on the other.","get off on the other"
"VjiH3mpxyrQ","00:03:25","00:03:29","The problem is that almost all of the major full-service network carriers, as those in","the problem is that almost all of the major full-service network carriers as those in the industry will"
"VjiH3mpxyrQ","00:03:30","00:03:33","the industry will call them, were formed in the early days of commercial aviation, and","call them were formed in the early days of commercial aviation and"
"VjiH3mpxyrQ","00:03:33","00:03:34","grew as the industry did.","grew as the industry"
"VjiH3mpxyrQ","00:03:35","00:03:39","Today, it would just be effectively impossible for an airline to launch with enough scale","did today it would just be effectively impossible for an airline to launch with"
"VjiH3mpxyrQ","00:03:40","00:03:45","to compete directly with United, British Airways, or Singapore Airlines, and if they didn’t,","enough scale to compete directly with united british airways or singapore airlines and if they didn't the legacy"
"VjiH3mpxyrQ","00:03:45","00:03:49","the legacy airlines would crush them faster than they could get to the necessary scale","airlines would crush them faster than they could get to the necessary scale for their"
"VjiH3mpxyrQ","00:03:49","00:03:52","for their competitive advantage to be considered their size.","competitive advantage to be considered their size of"
"VjiH3mpxyrQ","00:03:53","00:03:57","Of the ten largest airlines in the US, none were founded in the current century, and in","the 10 largest airlines in the u.s none were founded in the current century"
"VjiH3mpxyrQ","00:03:58","00:04:03","Europe, only one was—Wizz Air, which nobody would consider a full-service network carrier.","and in europe only one was whiz air which nobody would consider a full-service network carrier"
"VjiH3mpxyrQ","00:04:04","00:04:09","In fact, globally, one of the only examples of a full-service network carrier established","in fact globally one of the only examples of a full-service network carrier established within"
"VjiH3mpxyrQ","00:04:09","00:04:14","within the past few decades without government support is Virgin Australia, and in their","the past few decades without government support is virgin australia and in their case it was almost"
"VjiH3mpxyrQ","00:04:14","00:04:16","case, it was almost by accident.","by accident the"
"VjiH3mpxyrQ","00:04:17","00:04:21","The collapse of Ansett Australia, which was the country’s only major full-service network","collapse of ansel australia which was the country's only major full-service network carrier at the"
